title, gender, creator, genre, firstAppearance, species, birthDate, birthYear, deathDate, deathYear, deathCause, ethnicity, religion, nationality, country, region
Langley Wallingford, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Langston Graham, NA, NA, NA, Chuck Versus the Intersect, NA, NA, NA, NA, NA, NA, NA, NA, NA
Langston Wilde, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lankester Merrin, NA, William Peter Blatty, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laodamia, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laodocus, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laothoe, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lapithes (hero), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lar Gand, NA, Robert Bernstein (comics) and George Papp and Superboy (Kal-El) and Joe Shuster, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lara (comics), NA, Jerry Siegel and Joe Shuster, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lara Cornelius, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Larry Appleton, NA, NA, NA, Knock Knock...Who's There?, NA, NA, NA, NA, NA, NA, NA, NA, NA
Larry Barese, NA, David Chase, NA, Meadowlands (episode 1.04), NA, NA, NA, NA, NA, NA, NA, NA, NA
Larry Fleinhardt, NA, NA, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Larry Lance, NA, Robert Kanigher and Carmine Infantino, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Larry Mondello, NA, NA, NA, Beaver's Crush (November 22 1957), NA, NA, NA, NA, NA, NA, NA, NA, NA
Larry Talbot, NA, NA, NA, NA, Werewolf and Human, NA, NA, NA, NA, NA, NA, NA, NA
Larry Trask (comics), NA, Neal Adams and Roy Thomas, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Larry Wade (DC Comics), NA, Dwayne McDuffie and John Paul Leon and Robert L. Washington III, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Larry Wolek, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lars Schneider, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Larue Wilson, Female, Frederick Kohner, NA, Gidget The Little Girl With Big Ideas, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lash (comics), NA, Joe Madureira and Charles Soule, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lash Lightning, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lashina, NA, Jack Kirby, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lassie, NA, Eric Knight, NA, Lassie Come-Home, Rough Collie, NA, NA, NA, NA, NA, NA, NA, NA
Lastikman, NA, Mars Ravelo, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Latinus Silvius, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Latka Gravas, NA, James L. Brooks and Stan Daniels and Ed. Weinberger and David Davis (TV producer), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laufey (comics), NA, Jack Kirby and Stan Lee, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laughing Mask, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laura Avery Sumner, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laura Ballard, NA, Tom Fontana, NA, October 17 1997 and (6x01 Blood Ties (part 1)), NA, NA, NA, NA, NA, NA, NA, NA, NA
Laura Beale, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laura Burns (Hollyoaks), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laura Horton, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laura Palmer, NA, David Lynch and Mark Frost, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laura Roslin, NA, NA, NA, Miniseries, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laura Simmons Asher, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laura Spencer (General Hospital), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laurel Gand, NA, Supergirl (Kara Zor-El) and Al Gordon and Tom and Mary Bierbaum and Keith Giffen and Al Plastino, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laurel Kent, NA, Jim Shooter and Mike Grell, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laurel Potts, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laurel Takashima, NA, NA, NA, Babylon 5: The Gathering, Earth Alliance (Babylon 5), NA, NA, NA, NA, NA, NA, NA, NA
Lauren Adams, NA, Robert Muchamore, NA, The Recruit, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lauren Branning, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lauren Carpenter, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lauren Cooper, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lauren Fenmore, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lauren Reed, NA, NA, NA, Succession and (episode 3.02), NA, NA, NA, NA, NA, NA, NA, NA, NA
Lauren Valentine, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lauren Waters, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lauren Zizes, NA, Ryan Murphy (writer) and Brad Falchuk and Ian Brennan (writer), NA, Wheels, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laurent LeClaire, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laurie Bates, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Laurie Strode, NA, John Carpenter and Debra Hill, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lauryn Kirk, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lava (Ramayana), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Law (comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Law of abode, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lawrence Alamain, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lawrence Kutner (House), NA, NA, NA, The Right Stuff (4.02), NA, NA, NA, NA, NA, NA, NA, NA, NA
Layla Miller, NA, Brian Michael Bendis and Olivier Coipel, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Layla Williamson, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lazarus Churchyard, NA, "DIsraeli" and Warren Ellis, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lazarus Long, NA, Robert A. Heinlein, NA, Methuselah's Children, NA, NA, NA, NA, NA, NA, NA, NA, NA
Le Chat, NA, Philippe Geluck, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Le Chiffre, NA, Ian Fleming, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leader-1, NA, NA, NA, The Battle for Gobotron, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leader (comics), NA, Steve Ditko and Stan Lee, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leah Patterson-Baker, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leander Sydnor, NA, David Simon, NA, The Detail (episode 1.02), NA, NA, NA, NA, NA, NA, NA, NA, NA
Leanna Love, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leanne Battersby, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leanne Holiday, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leanne Miller, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leap-Frog (comics), NA, Gene Colan and David W. Mack and Frank Giacoia and Stan Lee and Brian Michael Bendis, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Learchus, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leather (comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leatherface, NA, Tobe Hooper and Kim Henkel, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leatherhead (Teenage Mutant Ninja Turtles), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lee Adama, NA, NA, NA, Miniseries, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lee Baldwin, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lee DuMonde, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lee Everett, NA, Sean Vanaman, NA, A New Day, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lee Forrester, NA, John Byrne (comics) and Chris Claremont, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lee Hunter, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leech (comics), NA, John Romita Jr. and Chris Claremont, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leela (Futurama), NA, NA, NA, Space Pilot 3000, Mutant (fictional), NA, NA, NA, NA, NA, NA, NA, NA
Leena (Warehouse 13), NA, Jane Espenson, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Left-Winger (comics), NA, Paul Neary and Mark Gruenwald, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Legato Bluesummers, NA, Yasuhiro Nightow, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Legion (DC Comics), NA, Gerard Jones and Keith Giffen and Romeo Tanghal, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Legion (Marvel Comics), NA, Chris Claremont and Bill Sienkiewicz, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Legs (comics), NA, John Wagner and Alan Grant (writer) and Norm Breyfogle, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lei Kung (comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leila Davis, NA, Al Milgrom and Danny Fingeroth and Kerry Gammill, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leila Roy, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leipephilene, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leir (Marvel Comics), NA, Tom DeFalco and Ron Frenz, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leitus, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leizhenzi, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leland McCauley, NA, Jim Shooter and Mike Grell and Win Mortimer, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leland Palmer, NA, NA, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leland Stottlemeyer, NA, NA, NA, Mr. Monk and the Candidate, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lelouch Lamperouge, NA, Clamp (manga artists) and Ichirō Ōkouchi and Gorō Taniguchi, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lem Van Adams, NA, George Tillman Jr., NA, Soul Food (film), NA, NA, NA, NA, NA, NA, NA, NA, NA
Lemony Snicket, NA, NA, NA, The Bad Beginning, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lemuel Dorcas, NA, John Buscema and Roy Thomas, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Len Reynolds, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lena Kaligaris, NA, Ann Brashares, NA, Book Series: and Movie Series: and The Sisterhood of the Traveling Pants and The Sisterhood of the Traveling Pants (film), NA, NA, NA, NA, NA, NA, NA, NA, NA
Lena Luthor, NA, Jerry Siegel and Kurt Schaffenberger, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lenehan and Corley, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lennier, NA, NA, NA, The Parliament of Dreams, Minbari, NA, NA, NA, NA, NA, NA, NA, NA
Leo (That '70s Show), NA, Mark Brazill, NA, Sleepover and (episode 2.08), NA, NA, NA, NA, NA, NA, NA, NA, NA
Leo (comics), NA, Roy Thomas and Sal Buscema, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leo Johnson (Brookside), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leo Kosov-Meyer, NA, NA, NA, Monkey Business and Ep. 3.02 aired 18/5/2009, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leo McGarry, NA, Aaron Sorkin, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leo Valentine, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leo Wyatt, NA, NA, NA, Thank You for Not Morphing, Avatars (Charmed) and List of magical beings in Charmed and Human and Whitelighter, NA, NA, NA, NA, NA, NA, NA, NA
Leo Zelinsky, NA, J. Michael Straczynski and John Romita Jr., NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leo du Pres, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leo du Pres and Greenlee Smythe, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leoben Conoy, NA, NA, NA, Miniseries, Cylon (Battlestar Galactica), NA, NA, NA, NA, NA, NA, NA, NA
Leon Fortunato, NA, Tim LaHaye and Jerry B. Jenkins, NA, Left Behind, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leon Sandcastle, NA, NFL Network, NA, February 3 2013, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leon Small, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leonard Hofstadter, NA, Chuck Lorre and Bill Prady, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leonard Kempinski, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leonard Swindley, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leonard von Lahnstein, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leonardo (Teenage Mutant Ninja Turtles), NA, Peter Laird and Kevin Eastman, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leonie Richter, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leonteus (mythology), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leonus, NA, Marie Severin and Gary Friedrich, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leopold Bloom, NA, James Joyce, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leos, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leper Queen, NA, Peter Milligan and Salvador Larroca, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lepreus (mythology), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leroy Jethro Gibbs, NA, NA, NA, Ice Queen (JAG), NA, NA, NA, NA, NA, NA, NA, NA, NA
Les Battersby, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Les Boulter (Family Affairs), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Les Hunter (Hollyoaks), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Les Nessman, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lesla-Lar, NA, Jerry Siegel and Jim Mooney, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lesley Webber, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leslie Knope, NA, NA, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leslie Michaelson, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leslie Thompkins, NA, "Dennis ONeil" and Dick Giordano, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lestat de Lioncourt, NA, Anne Rice, NA, Interview with the Vampire (1976), Vampire, NA, NA, NA, NA, NA, NA, NA, NA
Lester Freamon, NA, David Simon, NA, The Detail (episode 1.02), NA, NA, NA, NA, NA, NA, NA, NA, NA
Lester Lowe, NA, Stephen King, NA, Cycle of the Werewolf (novel) and Silver Bullet (film), NA, NA, NA, NA, NA, NA, NA, NA, NA
Letha, NA, Ralph Macchio (comics) and Mark Gruenwald, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leto II Atreides, NA, Frank Herbert, NA, Dune Messiah (1969), NA, NA, NA, NA, NA, NA, NA, NA, NA
Leucadius, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leucippus (daughter of Galatea), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leucippus (son of Thurimachus), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leucon, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leuconoe, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leucophrye, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Levi Dunkleman, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lew Moxon, NA, Sheldon Moldoff and Bill Finger, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lewis Archer, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lewis Davenport, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lewis Richardson (Hollyoaks), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lex Luthor, NA, Jerry Siegel and Joe Shuster, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lex Luthor (Smallville), NA, Jerry Siegel and Alfred Gough, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lexa (The 100), NA, Jason Rothenberg (television producer), NA, Fog of War (2.06), NA, NA, NA, NA, NA, NA, NA, NA, NA
Lexi King, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lexi Sterling, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lexie Carver, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lexie Grey, NA, Shonda Rhimes, NA, (as recurring cast) and (as main cast) and Testing 1-2-3 and 3x24 May 10 2007 and A Change is Gonna Come and 4x01 September 27 2007, NA, NA, NA, NA, NA, NA, NA, NA, NA
Leyla Harding, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Li'l Jinx, NA, Joe Edwards (comics), NA, Pep Comics #62 (July 1947), NA, NA, NA, NA, NA, NA, NA, NA, NA
Li Gen (Fengshen Yanyi), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Li Tianrun, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Liam Butcher, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Liam Connor, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Liam Murphy, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Liam Spencer (The Bold and the Beautiful), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Libby (Lost), NA, NA, NA, Adrift, NA, NA, NA, NA, NA, NA, NA, NA, NA
Libby Fox, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Libby Jeffries, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Libby Kennedy, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Liberator (Nedor Comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Liberty & Justice, NA, Erik Larsen, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Liberty Belle (comics), NA, DC Comics and Chuck_Winter, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Liberty Ciccone, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Liberty Savage, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Libra (DC Comics), NA, Len Wein and Dick Dillin, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Libra (Marvel Comics), NA, Roy Thomas and Sal Buscema, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lichas, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lichas (Spartan), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Licymnius, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lien Hughes, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Liesl Obrecht, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lieutenant Athena, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lieutenant Boomer, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lieutenant Green, NA, Sylvia Anderson and Gerry Anderson, NA, The Mysterons and (Captain Scarlet and the Mysterons) and Instrument of Destruction Part 1 and "(Gerry Andersons New Captain Scarlet)", NA, NA, NA, NA, NA, NA, NA, NA, NA
Lieutenant Hubert Gruber, NA, NA, NA, Pilot: The British Are Coming, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lieutenant Sheba, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lieutenant Starbuck, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Life Entity, NA, Joe Kelly (writer) and Judd Winick and Geoff Johns, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lifeform (comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lifeguard (comics), NA, Chris Claremont and Salvador Larroca, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Light Yagami, NA, Takeshi Obata and Tsugumi Ohba, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lightmaster, NA, Jim Shooter and Sal Buscema, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lightning (DC Comics), NA, Alex Ross and Mark Waid and Geoff Johns and Dale Eaglesham, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lightning Lord, NA, Jerry Siegel and Garth Ranzz and Curt Swan, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lightning McQueen, NA, John Lasseter, NA, Cars (2006), NA, NA, NA, NA, NA, NA, NA, NA, NA
Lightray, NA, Jack Kirby, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lil' Sis, NA, Aardman Animations, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lila Cheney, NA, Bob McLeod (comics) and Chris Claremont, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lilaea, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lilandra Neramani, NA, Chris Claremont and Dave Cockrum, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lilimae Clements, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lilith (Marvel Comics), NA, Gene Colan and Marv Wolfman and Andy Kubert and Howard Mackie, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lilith (Supernatural), NA, NA, NA, Jus in Bello, Supernatural, NA, NA, NA, NA, NA, NA, NA, NA
Lilith Clay, NA, Robert Kanigher, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lilith Sternin, NA, NA, NA, Cheers: and Second Time Around and (season 4 episode 17), NA, NA, NA, NA, NA, NA, NA, NA, NA
Liljana Bishop, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lilly (The Walking Dead), NA, Robert Kirkman and Charlie Adlard, NA, Comic: and Issue #43 and "Novels: The Road to Woodbury" and "Television:" and Live Bait (episode 4.06), NA, NA, NA, NA, NA, NA, NA, NA, NA
Lilly Mattock, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lilly Rush (Cold Case), NA, Meredith Stiehm, NA, Look Again, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lily Aldrin, NA, Craig Thomas (screenwriter) and Carter Bays, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lily Blake Capwell, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lily Butterfield, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lily Chao, NA, NA, NA, Bedside Manners and 3 August 2013, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lily Hassan, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lily Medrano, NA, Danny Zialcita, NA, The Truth, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lily Munster, NA, NA, NA, Munster Masquerade, Vampire, NA, NA, NA, NA, NA, NA, NA, NA
Lily Tyler, NA, NA, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lily Walsh, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lily Winters, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lin Beifong, NA, Bryan Konietzko and Michael Dante DiMartino, NA, Welcome to Republic City, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lina Inverse, NA, Hajime Kanzaka, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lincoln Burrows, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lincoln Lee, NA, NA, NA, Over There Part 1, NA, NA, NA, NA, NA, NA, NA, NA, NA
Linda Carter, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Linda Fowler, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Linda Park (comics), NA, William Messner-Loebs, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Linden Cullen, NA, Tony McHale, NA, 10x14 Stolen 15 January 2008, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lindsay James, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lindsay Rappaport, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lindsey Butterfield, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Lindsey Corkhill, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Ling Woo, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
